"corpus","preloaded/notenten23_tt1_1"
"subcorpus","-"
"concordance size","23547"
"query","Query:[ws(1, 129938434)]"
"Reference","Left","KWIC","Right"
"nrk.no",", og det får folk til å tenke nytt. </s><s> Den siste tiden har det dukket opp flere boligbyttegrupper på Facebook, der <coll>folk</coll>","bytter","bolig gratis. </s><s> Noen av gruppene har flere tusen medlemmer. </s><s> Gruppene er en plattform for å møtes, og de som styrer"
"tv2.no","mulighet. </s><s> Vi har mye sammenfallende politikk, sier stortingsrepresentant Kari Kjønaas Kjos. </s><s> – Hvis <coll>Senterpartiet</coll>","bytter","fra sosialistisk side til borgerlig side er det aktuelt, men det avhenger av politikk og nå har de klistret seg til"
"tv2.no",". </s><s> Denne bilen har en W16-motor på åtte liter. </s><s> Det er den samme motoren du finner i Bugatti Veyron, men her er fire <coll>turboer</coll>","byttet","ut mot to kompressorer, og den er trimmet néd fra 1001 til et hemmelig sted mellom 800og 1000 hester. </s><s> Er det en miljøvenn i"
"tv2.no","viser fantastiske holdninger, sier Solskjær til Sky Sports etter kampen. </s><s> I pausen ble Cavani og Donny van de <coll>Beek</coll>","byttet","ut, Martial ble erstattet av Juan Mata etter en time på banen. </s><s> Alle innbytterne noterte seg for målpoeng. </s><s> Rashford"
"nrk.no","spenning. </s><s> Nesten for Weng </s><s> Bak Johaug utviklet det seg en intens duell mellom Jessica Diggins og Heidi Weng, og <coll>duoen</coll>","byttet","på å dra gjennom den siste runden. </s><s> Amerikaneren giret imidlertid om i en av de siste motbakkene før mål, og Weng klarte"
"tv2.no","Hangeland. </s><s> Husker ikke Sørloth-samtale Med kun 17 minutter igjen av kampen ble både Joshua King og Alexander <coll>Sørloth</coll>","byttet","inn mot Island. </s><s> Det skulle vise seg å bli et sjakktrekk. </s><s> Og ifølge trønderen ble planen lagt under oppvarmingen. </s><s> Men det"
"nrk.no","situasjonen var så risikabel at han måtte fjerne spillere for å hindre sammenstøt. </s><s> – Rett før kampslutt ba jeg <coll>treneren</coll>","bytte","ut de tre som var involvert i konflikten. </s><s> Jeg sa bare: Pakk tingene deres. </s><s> Nå stikker vi, forteller Fariss. </s><s> Ifølge"
"tv2.no","og Tottenham var i det store og hele fornøyd med resultatet de hadde. </s><s> Etter 75 minutter ble Christian <coll>Eriksen</coll>","byttet","ut. </s><s> Den danske juvelen gikk dermed for en sjelden gang av banen uten verken mål eller assist. </s><s> Etter 85 minutter ble også"
"tv2.no","juvelen gikk dermed for en sjelden gang av banen uten verken mål eller assist. </s><s> Etter 85 minutter ble også Harry <coll>Kane</coll>","byttet","ut til fordel for Heung-min Son. </s><s> Den engelske landslagsspissen klarte ikke å skjule sin ergrelse over at det dermed"
"nrk.no","er dekk som overhodet ikke er egnet på dette føret. </s><s> Egentlig ikke til vanlig heller. </s><s> I dette tilfellet måtte <coll>føreren</coll>","bytte","dekk før han fikk kjøre videre, sier seniorinspektør Jens Mikkel Ørseng i Statens vegvesen. </s><s> Det ble også stoppet et"
"tv2.no","Canada. </s><s> Jeg blir her og kjemper </s><s> Natt til onsdag ble en valgthriller av de sjeldne, hvor Hillary Clinton og Donald <coll>Trump</coll>","byttet","på å ta ledelsen mens stemmene ble talt opp. </s><s> På morgenkvisten ble det imidlertid klart at Trump blir USAs 45. president. </s>"
"tv2.no","i Møbelringen Cup mot Russland, prøvde han en periode med nesten hele gjengen på banen samtidig. </s><s> Bredal <coll>Oftedal</coll>","byttet","med Kari Brattset forsvar/angrep, mens Mørk måtte ta toerjobben på høyresiden ettersom Marit Røsberg Jacobsen"
"tv2.no","dømt for brannstiftelse, var den som tente på skipet. </s><s> Men dette sporet ble aldri oppklart, og saken ble henlagt. </s> <s> <coll>Skipet</coll>","byttet","eier like før brannen, og mange har mistanke om at brannen ble påsatt som en forsikringssvindel for den tidligere"
"nrk.no","i andre omgang utrolig nære å senke Liverpool på Anfield. </s><s> Da det koket som mest, ble plutselig stjernen Bruno <coll>Fernandes</coll>","byttet","ut. </s><s> Det likte han ikke. </s><s> På vei ut var han tydelig misfornøyd, og veivet med armene. </s><s> Uansett, Manchester United holdt"
"nrk.no","mobbingen. </s><s> Mobbingen begynner som oftest de første årene på barneskolen. </s><s> – Mobbing skaper store problemer. </s><s> En <coll>del</coll>","bytter","klasse eller skole. </s><s> Mange får angst. </s><s> Vi vet ikke hvilke konsekvenser dette får for videre skolegang, men det er klart"
"slk.no","for renhold, personlig hygiene og kjøletemperaturer er grunnforutsetninger for god mattrygghet. </s> <s> <coll>Skedsmotun</coll>","byttet","anlegg for å spare energi </s><s> Solheim og Larsen </s><s> Publisert: 13 september 2022 </s><s> Bakgrunn </s><s> Skedsmotun hadde et anlegg med"
"rus.no","viser også at russuget som regel forsvinner når man trener, og etter en treningsøkt er de negative tankene og <coll>følelsene</coll>","byttet","ut med glade tanker og ""gladslitenhet"". </s><s> Trening - en ny avhengighet? </s><s> Tidligere forskning viser at fysisk trening"
"mic.no","flyttet Erlandsen til Argentina, og trommene ble overtatt av Viggo Mastad, parallelt med i ►Angor Wat. </s><s> En kort <coll>periode</coll>","byttet","Aasegg og Mastad instrumenter. </s><s> ""Surfin'' Beirut"" ble utgitt med denne besetningen, før Mastad konsentrerte seg fullt"
"ung.no","være grunnet at kroppen min ikke responderer på Loette? </s><s> Eller er dette normalt ved bytte av p-piller? </s><s> Burde jeg da <coll>evt</coll>","bytte","tilbake? </s><s> Har ikke hoppet over mensen, eller hatt seksuelt samleie, har heller ikke noen seksuelle overførbare"
"ung.no","du skal forbedre karakterer du allerede har fått og bestått, så koster det kr 2231 per eksamen i 2019. </s><s> Blir <coll>karakteren</coll>","byttet","ut? </s><s> Ja, den nye karakteren du får fra privatisteksamen, erstatter karakterene du har fra før, både standpunkt og"
"ung.no","lære mye. </s><s> Det er spennende at vi mennesker mener forskjellig. </s><s> Men det er du som må finne ut hva du ønsker. </s><s> Noen <coll>menesker</coll>","bytter","også mening underveis i livet. </s><s> Når det gjelder gudstjeneste på skolen så kan du snakke med læreren din om dette, hvis de"
"fss.no","et trekk med kongen og et trekk med tårnet. </s><s> Dette utføres som ett trekk. </s><s> Rokade med ombytting: Ved å la kongen og <coll>tårnet</coll>","bytte","plass innbyrdes. </s><s> Rokade med kun kongetrekk: Ved kun å gjøre et trekk med kongen. </s><s> Rokade med kun tårntrekk: Ved kun å"
"uio.no","BEST:Bedre & systematisk traumebehandling ble godkjent av Brønnøysund-registeret den 19. mars2002. </s> <s> <coll>Stiftelsen</coll>","byttet","navntil Stiftelsen BEST: Bedre & systematisk teamtrening i mai 2010. </s><s> Ved samme anledningjusterte vi vedtekter og"
"ung.no","en partner du kan utforske seksualitet sammen med. </s><s> Måtte bytte plass og fikk ikke spise, er det lov? </s><s> Hei. </s> <s> <coll>Lærerene</coll>","bytta","plassen min uten noen orgenklig grunn. </s><s> De sa jeg så en annen vei. jeg må snu ryggen litt for og se på tavla. </s><s> Men jeg tar noen"
"ung.no","i jenter også, i tillegg til at du ønsker å være seksuell med dem. </s><s> Hvordan skal jeg si til foreldrene mine at jeg <coll>bil</coll>","bytte","skole? </s><s> Hei, jeg har ingen venner på min nåverende u-skole, heg vil bytte til en annen ungdomsskole men tør ikke si det til"
"ksu.no","Omsorg+ ved Myrerjordet, og med inngang fra Hareveien. </s><s> Målfest og klassescoringer i kampen mellom Molde og KBK </s> <s> <coll>Molde</coll>","byttet","omtrent hele laget og snudde 0–1 til pause til 4–2 ved fulltid i torsdagens treningskamp mot naboen Kristiansund. </s>"
"ksu.no","kom tilbake også i den forrige treningskampen mot Sogndal 31. mai. </s><s> Da endte det med 1–2-tap til slutt. </s><s> Nye lag </s><s> Begge <coll>lag</coll>","byttet","nesten hele laget til 2. omgang, og det tok bare tre og et halvt minutt før Molde utlignet. </s><s> Med en mann i ryggen tok Leke"
"ksu.no","fullstendig hos Stabæk. </s><s> Det er en spiller med internasjonalt snitt. </s><s> Gøy å se på, selv om han spilte på feilt lag. </s><s> Da <coll>KBK</coll>","byttet","inn Diop, fikk vi se litt av potensiale til den følsomme og elegante midtbanespilleren. </s><s> Når han får ballen på"
"ksu.no","gule – og dermed rødt. </s><s> KBK må nok en gang spille med ti mann, de siste 23 minuttene. </s><s> Noen minutter etterpå blir <coll>Stokke</coll>","byttet","ut med en løpssterke Jonas Rønningen. </s><s> Et smart bytte. </s><s> Etter et visst Ålesundpress er det utrolig nok KBK som scorer mål. </s>"
"nsd.no",", kan valgansvarlig få tilsendt passordet fra påloggingssiden på Skolevalg-portalen. </s><s> Har man siden <coll>påmeldingen</coll>","byttet","valgansvarlig, må man ta kontakt med NSD. </s><s> Bare lærere må få kjennskap til skolens brukernavn og passord. </s><s> Når man"
"ksu.no","om det - hvis ikke så ville jeg heller bare prøvd å tenke at det er koselig at hun ser på det du gjør og kjøper som kult! </s> <s> <coll>Oslo</coll>","bytter","ut konsulenter med fast ansatte </s><s> Byrådet i Oslo har funnet ut at kommunen kan spare rundt 1 million kroner per hode ved å"
"ksu.no",". </s><s> Jensen kalte dette for en hypotetisk løsning da hun ble spurt om det på partiets landsstyremøte lørdag. </s><s> – Først må <coll>Sp</coll>","bytte","side, det har Vedum avslått. </s><s> Mange av Vedums løsninger på samfunnsutfordringene kan Frp være helt enig i. </s><s> Han kommer"
"ung.no","klubber. </s><s> Sam Allardyce skal også ha takket nei til Newcastle, ifølge BBC. </s><s> Har få venner, og min beste <coll>venn</coll> har","byttet","skole. </s><s> Føler meg sviktet. </s><s> Jeg har hatt det veldig vanskelig på ungdomsskolen & barneskolen, jeg føler at jeg ikke"
"ksu.no","ikke si det var helt ufortjent. </s><s> KBK var et par minutter fra en seier mot det laget som kanskje blir seriemester. </s> <s> <coll>RBK</coll> hadde","byttet","inn Nicklas Bendtner, som fikk lirket ballen i mål etter en corner. </s><s> Like før det hadde Bamba nesten pyttet inn 4-2. </s><s> Som"
"ung.no","NAV. </s><s> Fremmedspråk i videregående opplæring </s><s> Hatt spansk på barne og ungdomskolen (steinerskolen) siste halve <coll>året</coll>","byttet","jeg til norsk fordypning. </s><s> Tre år på videregående. </s><s> Går mitt fjerde,(første klasse to ganger, byttet linje. </s><s> Har hatt"
"ksu.no","i cupen. </s><s> Lokeren er nummer 11 i den belgiske serien. </s><s> Kristiansund har også vært på markedet onsdag. </s><s> Stian <coll>Aasmundsen</coll>","bytter","ut Allsvenskan og Jonköpings Södra med Kristiansund. 28-åringen har signert en toårskontrakt med"
"ung.no","dritt egt så jeg bytta til engelsk fordypning, nå har jeg funnet ut at det er to ledige plasser i spansken fordi to <coll>stykker</coll>","bytta","språk. </s><s> Spørsmålet mitt er da, syns dere at jeg skal bytte til spansk det er jo det jeg alltid har lyst til og fortsatt har"
"fss.no","}) 15. </s><s> Rad1 {hvit har fullført sin utvikling, og står nå best tross to bønder under.} d6 16. </s><s> Nd5 Bxd5 17. </s><s> Bxd5 Qc8 { <coll>sort</coll> vil","bytte","dronninger. </s><s> Det ville vært fatalt for hvit som er i angrep.} 18. </s><s> Qf3 Ra7 19. </s><s> Bc6 {stopper c5} dxe5 20. </s><s> Bxe5 Bb4 {gir"
"mic.no","må gjenskapes. </s><s> Som komponist har man et rom å fylle, og hvis man ikke gjør det, blir musikken bare tomme former. </s><s> Men <coll>Kahrs</coll>","byttet","ikke emne. </s><s> Han uttrykte isteden en forhåpning om at han er blitt sett nettopp som ""del av noe"", og at det kanskje er derfor"
"aso.no","klassiske huset i Elligersgata hadde behov for rehabilitering og bytte av vinduer i tråd med boligens byggestil. </s> <s> <coll>ASO</coll>","byttet","til vinduer i original stil, freset ut ny belistning i malm furu rundt vinduene og sørget for at boligen beholdt sitt"
"mic.no","interesse ved sommerkursene i Darmstadt. </s><s> Det var mange forskjellige reaksjoner på denne situasjonen: <coll>Xenakis</coll>","byttet","ut tonematriser med tilfeldighetskalkyler, Kagel valgte ironien, Berio valgte å stille seg utenfor historien,"
"mic.no",". </s><s> Her medvirker den nyutnevnte INTRO-kollegaen Håkon Mørch Stene. </s><s> Og for å gi et hele et litt norsk preg har <coll>Innervik</coll>","byttet","ut japaneren Mikis raslende bambusstaver med litt fler ingredienser fra svigerfars høstslakt: elg-ribben og"
"mic.no","er det en kort pause før neste serie med slagord kommer, i litt større bokstaver og en annen fonttype. </s><s> En annen <coll>serie</coll> har","byttet","om på forgrunn og bakgrunn, så bokstavene blir sorte og bakgrunnen rød, men det er stadig de samme røde LEDene som lyser"
"mic.no","i resten av arrangementet, sier presseansvarlig Veronica Skikstein. </s><s> Hun understreker også at <coll>festivalen</coll> nå har","byttet","tilholdssted, i forhold til 2003 og 2004: - De to første årene ble festivalen avholdt på den lille intime"
"pwc.no","med Deloitte Haskins & Sells i en rekke land i verden. </s><s> Price, Holyland og Waterhouse inngår samarbeid. 9 <coll>år</coll> senere","bytter","de navn til Price, Waterhouse & Co. </s><s> William Cooper starter opp sin egen virksomhet i London, som 7 år senere blir til"
"mic.no","fryktelig irritert. </s><s> Joakim Haugland fra Voices Of Wonder kan fortelle at det ikke bare er nye plater <coll>journalistne</coll>","bytter","til seg: - Vi fikk en henvendelde fra Platekompaniet for en stund siden, angående journalister som hadde ønsket å bytte"
"nhi.no","med kunstig bukspyttkjertel eller vanlig behandling med insulinpumpe og kontinuerlig blodsukkermåler. </s><s> Neste <coll>natt</coll>","byttet","de to gruppene, slik at alle fikk forsøke begge deler. </s><s> I studien var det 36 tilfeller av lavt blodsukker om natten hos"
"f-b.no","Fredrikstads fordel i konkurransen om å være ""Østfolds fotballby"". – I dag er virkeligheten en helt annen. </s><s> FFK og <coll>Moss</coll>","byttet","plass i 1976. </s><s> Da rykket Moss opp i daværende 1. divisjon. </s><s> FFK rykket ned. </s><s> Siden den gangen har vi vært best, gjentar"
"fpv.no","dette så kan jeg kontaktes her i tråden eller per PM. </s><s> Etter at jeg badet quaden i Mjøsa, fusket en motor. </s><s> Da ble alle <coll>ESCene</coll>","byttet",". </s><s> Kjøpte så klart de aller billigste 30Ampene jeg fant, Mystery Pentium 30A fra Deal Extreme. </s><s> Klart for prøvetur. </s><s> Ai ai"
"ung.no","uken. </s><s> Noen som bruker de p-pillene med minst østrogen i kan ha problemer med å hoppe over blødningsuken og må <coll>evt</coll>","bytte","merke til p-piller med mer østrogen i seg. </s><s> Men, slik jeg forstår deg så har du vært veldig fornøyd i 3 år, så da er det litt"
"f-b.no","lederen. </s><s> Ny logo er også laget. </s><s> Den blir vist frem for medlemmene på årsmøtet. </s><s> Om forslaget blir vedtatt vil <coll>klubben</coll>","bytte","navn så fort som mulig. </s><s> Allianseidrettslaget Stjernen IL er vedtatt oppløst, men alle formaliteter i forhold til"
"ung.no","mangen venner og trur eg har blitt ein av dei populere i klassen. </s><s> På barneskulen blei eg mobba dei to siste årene fordi <coll>eg</coll>","bytta","skule lærerne og dei heima veit om det. eg begynte på ein annen ungdomskule en dei eg gjekk med i 6 og 7. </s><s> No som eg går i 8 har"
"pvf.no","en henvisingsdiagnose, men du må fremdeles legge inn en Regningsdiagonse (ICPC) på samme måte som før. </s><s> Skal en <coll>pasient</coll>","bytte","diagnose, starter du opp en ny serie ved å trykke på Ny serie </s><s> Undersøkelsestakstene A1a og A1d kan kun benyttes inntil to"
"tv2.no","Petter Veland er imidlertid ikke helt sikker på at det blir et trenerskifte i Real Madrid ved sesongslutt. </s><s> – Real <coll>Madrid</coll>","bytter","hyppig trenere, men de bytter fordi klubbledelsen mener de har en bedre trener i bakhånd. </s><s> Men hvis Florentino Pérez"
